feature,importance,std
weekday_purchase_pca_103,0.3,0.45825756949558394
weekday_purchase_pca_32,0.3,0.45825756949558394
month_purchase_pca_83,0.3,0.45825756949558405
month_purchase_pca_120,0.3,0.45825756949558394
browser_pca_119,0.2,0.4
browser_pca_36,0.2,0.4000000000000001
browser_pca_169,0.2,0.4000000000000001
browser_pca_22,0.2,0.4000000000000001
browser_pca_109,0.2,0.4000000000000001
browser_pca_189,0.2,0.6000000000000001
sex_pca_54,0.2,0.4
browser_pca_42,0.2,0.4000000000000001
browser_pca_43,0.2,0.4000000000000001
browser_pca_28,0.2,0.4000000000000001
month_purchase_pca_152,0.2,0.4000000000000001
browser_pca_84,0.2,0.6000000000000001
weekday_purchase_pca_162,0.2,0.4000000000000001
weekday_purchase_pca_30,0.2,0.4000000000000001
source_pca_9,0.2,0.6000000000000001
source_pca_31,0.2,0.4000000000000001
browser_pca_123,0.2,0.6000000000000001
month_purchase_pca_107,0.2,0.4000000000000001
month_purchase_pca_162,0.2,0.4000000000000001
month_purchase_pca_105,0.2,0.4000000000000001
browser_pca_198,0.2,0.4000000000000001
weekday_purchase_pca_66,0.2,0.4
weekday_purchase_pca_93,0.2,0.4
browser_pca_93,0.2,0.6000000000000001
browser_pca_91,0.2,0.4000000000000001
browser_pca_153,0.2,0.4000000000000001
month_purchase_pca_133,0.2,0.4
month_purchase_pca_136,0.2,0.4000000000000001
weekday_purchase_pca_78,0.2,0.4000000000000001
weekday_purchase_pca_13,0.2,0.4000000000000001
weekday_purchase_pca_89,0.2,0.4000000000000001
weekday_purchase_pca_77,0.2,0.4000000000000001
weekday_purchase_pca_112,0.2,0.6000000000000001
browser_pca_56,0.2,0.6000000000000001
weekday_purchase_pca_29,0.2,0.4000000000000001
weekday_purchase_pca_153,0.2,0.4
weekday_purchase_pca_154,0.2,0.4000000000000001
browser_pca_131,0.1,0.30000000000000004
browser_pca_146,0.1,0.30000000000000004
browser_pca_66,0.1,0.30000000000000004
browser_pca_92,0.1,0.30000000000000004
weekday_purchase_pca_81,0.1,0.30000000000000004
